ids,desc_lang
101826,pl
101827,it
101828,sv
101829,es
101830,et
101831,nl
101832,bg
101833,nl
101834,sv
101835,sv
101836,es
101837,ro
101838,sk
101839,it
101840,it
101841,de
101842,fr
101843,it
101844,en
101845,hu
101846,hu
101847,de
101848,hu
101849,en
101850,pt
101851,sv
101852,fr
101853,bg
101854,de
101855,es
101856,pl
101857,es
101858,fr
101859,cs
101860,hu
101861,sk
101862,pl
101863,pt
101864,pt
101865,it
101866,fr
101867,nl
101868,sv
101869,en
101870,nl
101871,el
101872,en
101873,sk
101874,et
101875,nl
101876,hu
101877,cs
101878,sv
101879,nl
101880,bg
101881,es
101882,it
101883,it
101884,pl
101885,cs
101886,fr
101887,nl
101888,sl
101889,it
101890,bg
101891,it
101892,bg
101893,de
101894,de
101895,en
101896,pt
101897,sk
101898,es
101899,es
101900,fi
101901,hr
101902,fr
101903,es
101904,es
101905,nl
101906,en
101907,fr
101908,fi
101909,es
101910,it
101911,de
101912,es
101913,lv
101914,de
101915,en
101916,pt
101917,fi
101918,de
101919,sv
101920,en
101921,sv
101922,sk
101923,hr
101924,it
101925,en
101926,lt
101927,lv
101928,et
101929,en
101930,fr
101931,cs
101932,de
101933,lv
101934,de
101935,hu
101936,es
101937,de
101938,en
101939,hu
101940,es
101941,fr
101942,nl
101943,de
101944,de
101945,pt
101946,nl
101947,pl
101948,pt
101949,lt
101950,fi
101951,de
101952,fr
101953,pl
101954,nl
101955,pl
101956,pl
101957,sv
101958,ro
101959,de
101960,it
101961,sv
101962,cs
101963,sk
101964,hu
101965,vi
101966,nl
101967,et
101968,nl
101969,fr
101970,de
101971,en
101972,es
101973,bg
101974,en
101975,de
101976,nl
101977,fr
101978,sv
101979,pt
101980,hu
101981,el
101982,pt
101983,nl
101984,pt
101985,bg
101986,de
101987,nl
101988,lt
101989,sv
101990,en
101991,fr
101992,ro
101993,et
101994,en
101995,nl
101996,fr
101997,cs
101998,en
101999,pt
102000,sk
102001,lt
102002,fr
102003,en
102004,en
102005,fr
102006,cs
102007,cs
102008,el
102009,en
102010,lv
102011,fi
102012,lt
102013,en
102014,pl
102015,de
102016,es
102017,fr
102018,hu
102019,fr
102020,sk
102021,pt
102022,et
102023,pl
102024,nl
102025,it
102026,pl
102027,pl
102028,fr
102029,sv
102030,hu
102031,hu
102032,es
102033,en
102034,nl
102035,fr
102036,es
102037,nl
102038,hu
102039,es
102040,nl
102041,hu
102042,nl
102043,el
102044,sv
102045,lt
102046,sv
102047,en
102048,cs
102049,fr
102050,et
102051,de
102052,bg
102053,en
102054,sk
102055,en
102056,fr
102057,nl
102058,pl
102059,it
102060,it
102061,fr
102062,fr
102063,sk
102064,en
102065,de
102066,de
102067,fr
102068,es
102069,et
102070,hu
102071,en
102072,hr
102073,es
102074,fr
102075,nl
102076,pt
102077,en
102078,de
102079,lt
102080,pt
102081,nl
102082,pl
102083,pl
102084,lv
102085,nl
102086,en
102087,es
102088,fr
102089,en
102090,lv
102091,nl
102092,sv
102093,lv
102094,fi
102095,nl
102096,en
102097,nl
102098,fr
102099,de
102100,cs
102101,fr
102102,hr
102103,et
102104,de
102105,sk
102106,fi
102107,bg
102108,it
102109,de
102110,de
102111,cs
102112,lt
102113,bg
102114,it
102115,en
102116,fr
102117,pl
102118,es
102119,it
102120,it
102121,de
102122,hr
102123,el
102124,cs
102125,it
102126,en
102127,fr
102128,sk
102129,en
102130,et
102131,bg
102132,es
102133,nl
102134,fr
102135,it
102136,bg
102137,nl
102138,en
102139,fr
102140,nl
102141,en
102142,lt
102143,de
102144,pt
102145,it
102146,fr
102147,fr
102148,en
102149,pt
102150,it
102151,lv
102152,hu
102153,hr
102154,pl
102155,es
102156,fr
102157,sv
102158,fr
102159,pt
102160,pt
102161,fr
102162,it
102163,de
102164,en
102165,fr
102166,sv
102167,fr
102168,it
102169,hu
102170,nl
102171,fr
102172,sv
102173,en
102174,fr
102175,it
102176,en
102177,nl
102178,fr
102179,cs
102180,da
102181,cs
102182,en
102183,en
102184,pt
102185,nl
102186,nl
102187,en
102188,nl
102189,pl
102190,bg
102191,cs
102192,pt
102193,lt
102194,nl
102195,da
102196,es
102197,de
102198,de
102199,ro
102200,fr
102201,lt
102202,pl
102203,bg
102204,pl
102205,sl
102206,it
102207,sk
102208,fr
102209,et
102210,fr
102211,sk
102212,sk
102213,es
102214,en
102215,lt
102216,pt
102217,en
102218,sv
102219,pl
102220,de
102221,sk
102222,en
102223,bg
102224,fi
102225,sv
102226,pl
102227,fr
102228,fr
102229,sk
102230,de
102231,es
102232,nl
102233,pt
102234,sv
102235,et
102236,en
102237,et
102238,pl
102239,nl
102240,cs
102241,es
102242,es
102243,it
102244,en
102245,de
102246,de
102247,hr
102248,de
102249,bg
102250,pl
102251,en
102252,sk
102253,de
102254,lv
102255,fr
102256,lt
102257,fr
102258,nl
102259,ru
102260,pl
102261,et
102262,de
102263,de
102264,cs
102265,lv
102266,es
102267,fr
102268,en
102269,en
102270,pl
102271,et
102272,en
102273,sv
102274,ro
102275,fr
102276,nl
102277,nl
102278,fr
102279,cs
102280,en
102281,en
102282,en
102283,en
102284,de
102285,fr
102286,it
102287,fi
102288,es
102289,fi
102290,lv
102291,es
102292,sv
102293,de
102294,et
102295,pt
102296,pl
102297,sv
102298,en
102299,es
102300,hu
102301,es
102302,de
102303,bg
102304,el
102305,fi
102306,cs
102307,it
102308,nl
102309,bg
102310,es
102311,de
102312,pl
102313,pt
102314,lv
102315,fr
102316,hr
102317,hu
102318,hu
102319,es
102320,cs
102321,lt
102322,hu
102323,cs
102324,es
102325,el
102326,et
102327,it
102328,fr
102329,de
102330,fr
102331,fr
102332,de
102333,de
102334,bg
102335,pl
102336,de
102337,nl
102338,ca
102339,nl
102340,fi
102341,sk
102342,de
102343,en
102344,sk
102345,nl
102346,it
102347,it
102348,bg
102349,sk
102350,es
102351,et
102352,es
102353,pl
102354,da
102355,it
102356,fr
102357,en
102358,en
102359,nl
102360,fr
102361,hr
102362,pl
102363,nl
102364,de
102365,de
102366,bg
102367,ro
102368,el
102369,sv
102370,et
102371,de
102372,de
102373,es
102374,it
102375,lv
102376,cs
102377,sv
102378,en
102379,lt
102380,lt
102381,en
102382,es
102383,es
102384,es
102385,nl
102386,en
102387,fi
102388,lv
102389,es
102390,bg
102391,nl
102392,pl
102393,hu
102394,et
102395,et
102396,en
102397,en
102398,de
102399,pt
102400,bg
102401,et
102402,bg
102403,es
102404,bg
102405,sv
102406,it
102407,hu
102408,de
102409,hr
102410,el
102411,nl
102412,nl
102413,nl
102414,fi
102415,en
102416,el
102417,vi
102418,fr
102419,de
102420,nl
102421,lv
102422,en
102423,fi
102424,bg
102425,en
102426,fr
102427,es
102428,en
102429,ro
102430,de
102431,de
102432,hu
102433,it
102434,de
102435,cs
102436,pl
102437,et
102438,en
102439,fr
102440,es
102441,es
102442,fr
102443,cs
102444,pt
102445,ro
102446,nl
102447,it
102448,es
102449,de
102450,el
102451,da
102452,nl
102453,sv
102454,lv
102455,fr
102456,it
102457,es
102458,es
102459,pt
102460,nl
102461,pt
102462,cs
102463,et
102464,de
102465,es
102466,it
102467,ro
102468,es
102469,de
102470,es
102471,nl
102472,es
102473,es
102474,fi
102475,ro
102476,nl
102477,pl
102478,bg
102479,it
102480,en
102481,ca
102482,en
102483,en
102484,it
102485,lv
102486,cs
102487,lv
102488,lv
102489,en
102490,fr
102491,pt
102492,fr
102493,de
102494,nl
102495,sv
102496,fr
102497,sl
102498,de
102499,nl
102500,es
102501,pl
102502,fr
102503,cs
102504,nl
102505,it
102506,hu
102507,sv
102508,nl
102509,es
102510,en
102511,en
102512,cs
102513,de
102514,pl
102515,nl
102516,es
102517,es
102518,el
102519,sk
102520,es
102521,en
102522,nl
102523,pt
102524,cs
102525,sv
102526,pl
102527,de
102528,it
102529,en
102530,fr
102531,nl
102532,en
102533,en
102534,bg
102535,sl
102536,et
102537,nl
102538,vi
102539,it
102540,en
102541,es
102542,pl
102543,cs
102544,it
102545,nl
102546,fr
102547,en
102548,hu
102549,en
102550,pt
102551,lt
102552,pl
102553,bg
102554,de
102555,en
102556,fr
102557,en
102558,en
102559,de
102560,nl
102561,fi
102562,en
102563,pt
102564,en
102565,bg
102566,fr
102567,en
102568,hr
102569,de
102570,hr
102571,pt
102572,da
102573,pl
102574,nl
102575,ro
102576,es
102577,pt
102578,es
102579,de
102580,el
102581,es
102582,el
102583,de
102584,es
102585,de
102586,de
102587,ro
102588,et
102589,nl
102590,sv
102591,fr
102592,sv
102593,nl
102594,bg
102595,nl
102596,hu
102597,es
102598,en
102599,fr
102600,sv
102601,es
102602,nl
102603,nl
102604,fr
102605,sk
102606,ru
102607,en
102608,nl
102609,pt
102610,bg
102611,de
102612,it
102613,pt
102614,pt
102615,hu
102616,bg
102617,en
102618,de
102619,sv
102620,nl
102621,sv
102622,hu
102623,nl
102624,it
102625,es
102626,fr
102627,pl
102628,cs
102629,en
102630,en
102631,sk
102632,es
102633,de
102634,de
102635,it
102636,lt
102637,it
102638,es
102639,fr
102640,et
102641,en
102642,es
102643,hr
102644,en
102645,es
102646,sv
102647,fr
102648,bg
102649,sv
102650,pt
102651,it
102652,et
102653,el
102654,sv
102655,fr
102656,el
102657,sk
102658,fr
102659,nl
102660,pt
102661,it
102662,fr
102663,lt
102664,nl
102665,hu
102666,lt
102667,el
102668,fr
102669,en
102670,de
102671,es
102672,el
102673,pt
102674,el
102675,el
102676,es
102677,nl
102678,hu
102679,es
102680,es
102681,nl
102682,de
102683,lv
102684,sv
102685,sk
102686,hu
102687,fr
102688,es
102689,de
102690,en
102691,pt
102692,de
102693,lv
102694,es
102695,lv
102696,en
102697,pt
102698,bg
102699,hu
102700,es
102701,pt
102702,da
102703,sk
102704,it
102705,de
102706,sl
102707,pl
102708,fr
102709,lv
102710,lt
102711,es
102712,fr
102713,hr
102714,fr
102715,es
102716,fi
102717,en
102718,cs
102719,ca
102720,de
102721,ro
102722,sv
102723,pl
102724,en
102725,lt
102726,pl
102727,fr
102728,fr
102729,pt
102730,de
102731,fi
102732,fr
102733,sv
102734,it
102735,nl
102736,hu
102737,fr
102738,sv
102739,hr
102740,it
102741,fr
102742,it
102743,de
102744,sk
102745,nl
102746,hu
102747,fr
102748,de
102749,de
102750,de
102751,da
102752,nl
102753,nl
102754,en
102755,it
102756,en
102757,et
102758,sv
102759,es
102760,nl
102761,it
102762,et
102763,lv
102764,fi
102765,pl
102766,pl
102767,en
102768,de
102769,pl
102770,hr
102771,fr
102772,hu
102773,nl
102774,el
102775,es
102776,ro
102777,de
102778,es
102779,sk
102780,it
102781,nl
102782,el
102783,nl
102784,es
102785,nl
102786,nl
102787,lt
102788,fr
102789,ro
102790,fr
102791,pl
102792,fr
102793,en
102794,nl
102795,lv
102796,pt
102797,fr
102798,en
102799,it
102800,nl
102801,fr
102802,bg
102803,pt
102804,pt
102805,de
102806,de
102807,pt
102808,sk
102809,fr
102810,fr
102811,bg
102812,nl
102813,nl
102814,pt
102815,sk
102816,fr
102817,de
102818,nl
102819,pl
102820,es
102821,en
102822,it
102823,nl
102824,es
102825,de
102826,hu
102827,en
102828,fr
102829,de
102830,lt
102831,es
102832,pl
102833,et
102834,bg
102835,es
102836,de
102837,ro
102838,de
102839,es
102840,et
102841,fr
102842,de
102843,et
102844,nl
102845,de
102846,sk
102847,lv
102848,sv
102849,el
102850,de
102851,nl
102852,en
102853,hr
102854,de
102855,sk
102856,pl
102857,de
102858,es
102859,es
102860,bg
102861,cs
102862,fr
102863,nl
102864,cs
102865,pt
102866,es
102867,es
102868,de
102869,fr
102870,et
102871,de
102872,es
102873,fr
102874,hu
102875,en
102876,pt
102877,et
102878,bg
102879,lv
102880,bg
102881,nl
102882,es
102883,lt
102884,bg
102885,lt
102886,bg
102887,it
102888,en
102889,pt
102890,de
102891,de
102892,es
102893,cs
102894,bg
102895,fi
102896,es
102897,de
102898,bg
102899,sk
102900,es
102901,pt
102902,it
102903,en
102904,sv
102905,el
102906,en
102907,nl
102908,es
102909,lv
102910,nl
102911,fr
102912,lt
102913,pt
102914,es
102915,da
102916,es
102917,de
102918,es
102919,en
102920,de
102921,es
102922,pl
102923,de
102924,fr
102925,ro
102926,it
102927,de
102928,bg
102929,es
102930,fi
102931,fr
102932,sv
102933,lt
102934,de
102935,es
102936,el
102937,de
102938,hu
102939,en
102940,it
102941,et
102942,sk
102943,sv
102944,de
102945,nl
102946,sl
102947,fr
102948,pt
102949,de
102950,fr
102951,fr
102952,pt
102953,en
102954,fr
102955,it
102956,lv
102957,nl
102958,en
102959,pl
102960,nl
102961,fr
102962,nl
102963,de
102964,pt
102965,en
102966,fr
102967,ro
102968,pl
102969,it
102970,sl
102971,fr
102972,fr
102973,el
102974,pl
102975,de
102976,es
102977,en
102978,el
102979,fr
102980,es
102981,sv
102982,da
102983,da
102984,fr
102985,hu
102986,es
102987,es
102988,pt
102989,ro
102990,el
102991,it
102992,en
102993,sv
102994,es
102995,en
102996,nl
102997,bg
102998,es
102999,et
103000,hr
103001,nl
103002,es
103003,de
103004,de
103005,fr
103006,ro
103007,cs
103008,nl
103009,nl
103010,bg
103011,de
103012,fr
103013,de
103014,hr
103015,es
103016,fr
103017,ro
103018,bg
103019,sv
103020,it
103021,da
103022,pl
103023,pt
103024,fr
103025,sk
103026,et
103027,es
103028,fr
103029,sv
103030,nl
103031,en
103032,en
103033,hu
103034,lv
103035,lv
103036,en
103037,de
103038,pt
103039,es
103040,es
103041,fr
103042,es
103043,de
103044,de
103045,es
103046,lv
103047,lt
103048,es
103049,nl
103050,ro
103051,nl
103052,lt
103053,es
103054,fr
103055,et
103056,en
103057,nl
103058,lt
103059,en
103060,fr
103061,en
103062,it
103063,et
103064,lv
103065,nl
103066,it
103067,hr
103068,nl
103069,it
103070,sv
103071,bg
103072,pl
103073,fr
103074,bg
103075,sl
103076,fr
103077,es
103078,es
103079,da
103080,fi
103081,et
103082,sk
103083,fr
103084,de
103085,de
103086,fi
103087,nl
103088,it
103089,en
103090,pl
103091,nl
103092,en
103093,hu
103094,ro
103095,it
103096,el
103097,es
103098,sv
103099,en
103100,fr
103101,en
103102,es
103103,de
103104,it
103105,de
103106,de
103107,sv
103108,bg
103109,fr
103110,de
103111,es
103112,sv
103113,pl
103114,hu
103115,en
103116,en
103117,en
103118,pt
103119,el
103120,ro
103121,pt
103122,it
103123,el
103124,es
103125,nl
103126,hu
103127,en
103128,en
103129,de
103130,fr
103131,fr
103132,el
103133,et
103134,lv
103135,fr
103136,el
103137,nl
103138,lt
103139,pt
103140,sv
103141,de
103142,it
103143,da
103144,sk
103145,lt
103146,es
103147,en
103148,de
103149,de
103150,pl
103151,sv
103152,nl
103153,en
103154,pl
103155,sv
103156,es
103157,sv
103158,en
103159,ro
103160,fr
103161,sl
103162,nl
103163,fr
103164,de
103165,es
103166,et
103167,hu
103168,de
103169,sv
103170,de
103171,sv
103172,vi
103173,et
103174,hr
103175,lv
103176,cs
103177,fr
103178,bg
103179,da
103180,lt
103181,fr
103182,hu
103183,it
103184,hu
103185,pl
103186,pl
103187,et
103188,de
103189,it
103190,sl
103191,de
103192,fr
103193,fi
103194,lt
103195,fr
103196,es
103197,sk
103198,sv
103199,et
103200,de
103201,en
103202,fi
103203,nl
103204,fr
103205,fr
103206,nl
103207,ro
103208,it
103209,en
103210,et
103211,lv
103212,es
103213,ro
103214,en
103215,de
103216,es
103217,en
103218,bg
103219,en
103220,da
103221,en
103222,de
103223,es
103224,bg
103225,et
103226,ro
103227,nl
103228,en
103229,fr
103230,es
103231,es
103232,fr
103233,fi
103234,pt
103235,lt
103236,it
103237,es
103238,en
103239,cs
103240,en
103241,nl
103242,sv
103243,es
103244,nl
103245,de
103246,nl
103247,pl
103248,bg
103249,sk
103250,fr
103251,sl
103252,el
103253,nl
103254,de
103255,nl
103256,it
103257,et
103258,hr
103259,es
103260,sv
103261,nl
103262,et
103263,pt
103264,lv
103265,nl
103266,sk
103267,et
103268,fr
103269,nl
103270,en
103271,nl
103272,ro
103273,sv
103274,de
103275,sv
103276,de
103277,de
103278,nl
103279,it
103280,pt
103281,it
103282,es
103283,it
103284,fr
103285,nl
103286,cs
103287,pl
103288,lt
103289,bg
103290,it
103291,et
103292,pt
103293,hu
103294,ro
103295,de
103296,sk
103297,lv
103298,pt
103299,de
103300,de
103301,en
103302,lt
103303,bg
103304,en
103305,hu
103306,es
103307,el
103308,it
103309,it
103310,hu
103311,fr
103312,en
103313,nl
103314,it
103315,de
103316,fr
103317,sk
103318,sv
103319,sv
103320,sk
103321,pl
103322,bg
103323,hu
103324,fr
103325,lt
103326,de
103327,nl
103328,et
103329,fr
103330,en
103331,hu
103332,pt
103333,fr
103334,en
103335,fr
103336,da
103337,es
103338,en
103339,el
103340,et
103341,it
103342,nl
103343,hr
103344,en
103345,fr
103346,fr
103347,en
103348,es
103349,en
103350,es
103351,pl
103352,da
103353,es
103354,en
103355,sk
103356,it
103357,fi
103358,sv
103359,hu
103360,es
103361,es
103362,hu
103363,hu
103364,fr
103365,de
103366,et
103367,da
103368,fr
103369,sv
103370,fr
103371,el
103372,nl
103373,sv
103374,pt
103375,sv
103376,fr
103377,nl
103378,et
103379,el
103380,de
103381,sv
103382,hu
103383,fr
103384,nl
103385,fr
103386,es
103387,nl
103388,pl
103389,de
103390,sv
103391,fr
103392,it
103393,sv
103394,nl
103395,nl
103396,fr
103397,sv
103398,hu
103399,en
103400,en
103401,de
103402,it
103403,fr
103404,nl
103405,bg
103406,fi
103407,hr
103408,sk
103409,pt
103410,hu
103411,lt
103412,et
103413,fr
103414,de
103415,pt
103416,sl
103417,pl
103418,sv
103419,lv
103420,ro
103421,es
103422,fr
103423,cs
103424,bg
103425,en
103426,nl
103427,nl
103428,hu
103429,cs
103430,es
103431,nl
103432,en
103433,en
103434,et
103435,en
103436,nl
103437,lt
103438,lt
103439,en
103440,de
103441,en
103442,bg
103443,it
103444,el
103445,af
103446,sk
103447,es
103448,nl
103449,sv
103450,sv
103451,es
103452,lt
103453,en
103454,pt
103455,fr
103456,el
103457,pt
103458,nl
103459,lt
103460,nl
103461,lv
103462,sk
103463,fr
103464,es
103465,fr
103466,pl
103467,lv
103468,es
103469,en
103470,ro
103471,hu
103472,et
103473,nl
103474,sk
103475,da
103476,es
103477,es
103478,nl
103479,No language detected.
103480,en
103481,cs
103482,es
103483,lv
103484,de
103485,it
103486,it
103487,es
103488,de
103489,fr
103490,es
103491,cs
103492,lv
103493,sk
103494,pl
103495,en
103496,es
103497,en
103498,it
103499,de
103500,de
103501,hu
103502,it
103503,hu
103504,es
103505,nl
103506,cs
103507,es
103508,de
103509,de
103510,nl
103511,nl
103512,fr
103513,en
103514,pt
103515,en
103516,nl
103517,pt
103518,sv
103519,de
103520,et
103521,de
103522,it
103523,en
103524,pt
103525,fr
103526,lv
103527,fr
103528,es
103529,fr
103530,fr
103531,nl
103532,et
103533,ro
103534,bg
103535,el
103536,ro
103537,nl
103538,sv
103539,en
103540,de
103541,pl
103542,es
103543,de
103544,lv
103545,el
103546,fr
103547,lv
103548,el
103549,hu
103550,fr
103551,it
103552,bg
103553,pt
103554,ro
103555,fr
103556,pl
103557,pl
103558,et
103559,hu
103560,el
103561,pl
103562,es
103563,fr
103564,cs
103565,de
103566,de
103567,hu
103568,pt
103569,it
103570,pt
103571,de
103572,el
103573,nl
103574,lv
103575,hu
103576,fi
103577,pl
103578,sk
103579,nl
103580,en
103581,en
103582,nl
103583,bg
103584,sl
103585,en
103586,pl
103587,de
103588,de
103589,hu
103590,es
103591,nl
103592,fi
103593,sv
103594,cs
103595,bg
103596,lv
103597,de
103598,de
103599,es
103600,en
103601,en
103602,lv
103603,fr
103604,de
103605,de
103606,sk
103607,hu
103608,fr
103609,de
103610,fr
103611,hu
103612,de
103613,fr
103614,fr
103615,lv
103616,pt
103617,de
103618,cs
103619,sk
103620,pl
103621,fr
103622,cs
103623,en
103624,es
103625,de
103626,hr
103627,pt
103628,it
103629,bg
103630,pt
103631,en
103632,hu
103633,sk
103634,de
103635,hr
103636,nl
103637,nl
103638,el
103639,sk
103640,pt
103641,en
103642,nl
103643,nl
103644,sl
103645,es
103646,pt
103647,fr
103648,pt
103649,et
103650,et
103651,nl
103652,sv
103653,fr
103654,de
103655,en
103656,et
103657,en
103658,fr
103659,fr
103660,de
103661,de
103662,nl
103663,pl
103664,nl
103665,fr
103666,hu
103667,pt
103668,lt
103669,lt
103670,fr
103671,sv
103672,nl
103673,fr
103674,pt
103675,fr
103676,et
103677,pl
103678,pt
103679,hu
103680,en
103681,nl
103682,es
103683,et
103684,en
103685,de
103686,lt
103687,es
103688,en
103689,fi
103690,nl
103691,lv
103692,nl
103693,bg
103694,hu
103695,ro
103696,fr
103697,de
103698,en
103699,en
103700,fr
103701,pl
103702,et
103703,en
103704,sk
103705,hu
103706,it
103707,pt
103708,el
103709,fr
103710,de
103711,fr
103712,fr
103713,it
103714,pt
103715,el
103716,en
103717,en
103718,el
103719,pt
103720,nl
103721,es
103722,it
103723,fr
103724,pl
103725,bg
103726,es
103727,nl
103728,es
103729,cs
103730,el
103731,sv
103732,fr
103733,it
103734,pl
103735,lv
103736,pl
103737,nl
103738,sv
103739,sl
103740,lv
103741,de
103742,it
103743,de
103744,nl
103745,cs
103746,lv
103747,fi
103748,et
103749,hu
103750,en
103751,fi
103752,de
103753,de
103754,es
103755,nl
103756,nl
103757,de
103758,pt
103759,cs
103760,en
103761,hu
103762,lt
103763,sv
103764,en
103765,sv
103766,pl
103767,fr
103768,hr
103769,de
103770,sv
103771,en
103772,es
103773,es
103774,it
103775,fr
103776,ro
103777,hu
103778,fi
103779,cs
103780,it
103781,it
103782,sv
103783,it
103784,pt
103785,et
103786,nl
103787,nl
103788,cs
103789,de
103790,el
103791,sk
103792,fr
103793,hu
103794,de
103795,pt
103796,de
103797,lt
103798,fr
103799,nl
103800,nl
103801,fr
103802,pt
103803,de
103804,lv
103805,fr
103806,en
103807,en
103808,sv
103809,da
103810,sk
103811,it
103812,sv
103813,fr
103814,pt
103815,lt
103816,bg
103817,et
103818,hu
103819,pl
103820,pt
103821,en
103822,de
103823,et
103824,de
103825,es
103826,ro
103827,lt
103828,en
103829,en
103830,nl
103831,fr
103832,cs
103833,pt
103834,en
103835,pl
103836,fi
103837,en
103838,bg
103839,en
103840,en
103841,es
103842,es
103843,hr
103844,sl
103845,ro
103846,sk
103847,nl
103848,de
103849,et
103850,es
103851,de
103852,en
103853,sk
103854,pl
103855,fr
103856,it
103857,es
103858,fi
103859,ca
103860,fr
103861,fr
103862,fr
103863,pt
103864,en
103865,nl
103866,pt
103867,et
103868,hu
103869,de
103870,et
103871,fi
103872,pl
103873,lt
103874,el
103875,sv
103876,lv
103877,sv
